Time,Collection,Latitude,Longitude,Unit,Data Technology,Host,Protocol,Round Trip Time,Sequence Number,Packet Size,Round Trip Time float,Test Type,Test Status
2025-02-24 18:08:32.369,Day1-TMO-MNO-DEF-IN,36.19598000,-94.18350500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,246,2,32,246,Ping,Failed
2025-02-24 18:08:33.223,Day1-TMO-MNO-DEF-IN,36.19599300,-94.18349000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,99,3,32,98.7,Ping,Failed
2025-02-24 18:08:34.212,Day1-TMO-MNO-DEF-IN,36.19599800,-94.18347700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,86,4,32,86.4,Ping,Failed
2025-02-24 18:08:35.207,Day1-TMO-MNO-DEF-IN,36.19600400,-94.18346900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,80,5,32,79.7,Ping,Failed
2025-02-24 18:08:36.198,Day1-TMO-MNO-DEF-IN,36.19601100,-94.18346100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,70,6,32,70.4,Ping,Failed
2025-02-24 18:08:37.232,Day1-TMO-MNO-DEF-IN,36.19601600,-94.18345700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,102,7,32,102,Ping,Failed
2025-02-24 18:08:38.227,Day1-TMO-MNO-DEF-IN,36.19602000,-94.18345600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,96,8,32,95.8,Ping,Failed
2025-02-24 18:08:39.210,Day1-TMO-MNO-DEF-IN,36.19601900,-94.18346300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,77,9,32,77.2,Ping,Failed
2025-02-24 18:08:40.200,Day1-TMO-MNO-DEF-IN,36.19601900,-94.18345100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,10,32,64.4,Ping,Failed
2025-02-24 18:08:41.143,Day1-TMO-MNO-DEF-IN,36.19600700,-94.18345600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,,1,32,,Ping,Failed
2025-02-24 18:09:03.705,Day1-TMO-MNO-DEF-IN,36.19600400,-94.18308600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,1,32,62.1,Ping,Completed
2025-02-24 18:09:04.719,Day1-TMO-MNO-DEF-IN,36.19600200,-94.18308100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,74,2,32,73.9,Ping,Completed
2025-02-24 18:09:05.750,Day1-TMO-MNO-DEF-IN,36.19598200,-94.18309700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,105,3,32,105,Ping,Completed
2025-02-24 18:09:06.755,Day1-TMO-MNO-DEF-IN,36.19595000,-94.18308900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,107,4,32,107,Ping,Completed
2025-02-24 18:09:07.723,Day1-TMO-MNO-DEF-IN,36.19593600,-94.18309300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,75,5,32,75.3,Ping,Completed
2025-02-24 18:09:08.830,Day1-TMO-MNO-DEF-IN,36.19591400,-94.18309200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,179,6,32,179,Ping,Completed
2025-02-24 18:09:09.730,Day1-TMO-MNO-DEF-IN,36.19590300,-94.18309400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,78,7,32,77.8,Ping,Completed
2025-02-24 18:09:10.730,Day1-TMO-MNO-DEF-IN,36.19589400,-94.18309800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,76,8,32,76.4,Ping,Completed
2025-02-24 18:09:11.740,Day1-TMO-MNO-DEF-IN,36.19589600,-94.18309300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,86,9,32,86.3,Ping,Completed
2025-02-24 18:09:12.756,Day1-TMO-MNO-DEF-IN,36.19590000,-94.18308800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,100,10,32,99.9,Ping,Completed
2025-02-24 18:09:35.752,Day1-TMO-MNO-DEF-IN,36.19594000,-94.18317100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,88,1,32,87.7,Ping,Completed
2025-02-24 18:09:36.815,Day1-TMO-MNO-DEF-IN,36.19594700,-94.18316400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,149,2,32,149,Ping,Completed
2025-02-24 18:09:37.721,Day1-TMO-MNO-DEF-IN,36.19595300,-94.18315900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,3,32,53.7,Ping,Completed
2025-02-24 18:09:38.799,Day1-TMO-MNO-DEF-IN,36.19596300,-94.18316900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,130,4,32,130,Ping,Completed
2025-02-24 18:09:39.746,Day1-TMO-MNO-DEF-IN,36.19597300,-94.18318300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,78,5,32,78.3,Ping,Completed
2025-02-24 18:09:40.811,Day1-TMO-MNO-DEF-IN,36.19598800,-94.18320300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,140,6,32,140,Ping,Completed
2025-02-24 18:09:41.743,Day1-TMO-MNO-DEF-IN,36.19599800,-94.18321700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,73,7,32,72.9,Ping,Completed
2025-02-24 18:09:42.739,Day1-TMO-MNO-DEF-IN,36.19600300,-94.18323300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,67,8,32,67.4,Ping,Completed
2025-02-24 18:09:43.985,Day1-TMO-MNO-DEF-IN,36.19600400,-94.18323700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,311,9,32,311,Ping,Completed
2025-02-24 18:09:44.824,Day1-TMO-MNO-DEF-IN,36.19600400,-94.18323800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,147,10,32,147,Ping,Completed
2025-02-24 18:09:57.915,Day1-TMO-MNO-DEF-IN,36.19603200,-94.18335500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,178,1,32,178,Ping,Completed
2025-02-24 18:09:59.103,Day1-TMO-MNO-DEF-IN,36.19603600,-94.18336800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,365,2,32,365,Ping,Completed
2025-02-24 18:09:59.871,Day1-TMO-MNO-DEF-IN,36.19603600,-94.18336800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,133,3,32,133,Ping,Completed
2025-02-24 18:10:00.790,Day1-TMO-MNO-DEF-IN,36.19603800,-94.18337900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,52,4,32,51.5,Ping,Completed
2025-02-24 18:10:01.981,Day1-TMO-MNO-DEF-IN,36.19604200,-94.18339100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,241,5,32,241,Ping,Completed
2025-02-24 18:10:02.848,Day1-TMO-MNO-DEF-IN,36.19604700,-94.18340400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,108,6,32,108,Ping,Completed
2025-02-24 18:10:03.904,Day1-TMO-MNO-DEF-IN,36.19604900,-94.18339600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,163,7,32,163,Ping,Completed
2025-02-24 18:10:04.905,Day1-TMO-MNO-DEF-IN,36.19605500,-94.18339300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,160,8,32,160,Ping,Completed
2025-02-24 18:10:05.824,Day1-TMO-MNO-DEF-IN,36.19605300,-94.18339100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,75,9,32,75.2,Ping,Completed
2025-02-24 18:10:07.055,Day1-TMO-MNO-DEF-IN,36.19604700,-94.18339500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,306,10,32,306,Ping,Completed
2025-02-24 18:10:20.142,Day1-TMO-MNO-DEF-IN,36.19624500,-94.18332500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,91,1,32,91.3,Ping,Completed
2025-02-24 18:10:21.130,Day1-TMO-MNO-DEF-IN,36.19625300,-94.18330700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,78,2,32,78.1,Ping,Completed
2025-02-24 18:10:22.114,Day1-TMO-MNO-DEF-IN,36.19626000,-94.18328600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,3,32,60,Ping,Completed
2025-02-24 18:10:23.120,Day1-TMO-MNO-DEF-IN,36.19626500,-94.18328500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,65,4,32,64.9,Ping,Completed
2025-02-24 18:10:24.151,Day1-TMO-MNO-DEF-IN,36.19626600,-94.18327400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,93,5,32,92.8,Ping,Completed
2025-02-24 18:10:25.150,Day1-TMO-MNO-DEF-IN,36.19626600,-94.18327100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,93,6,32,93.2,Ping,Completed
2025-02-24 18:10:26.165,Day1-TMO-MNO-DEF-IN,36.19626600,-94.18327100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,105,7,32,105,Ping,Completed
2025-02-24 18:10:27.198,Day1-TMO-MNO-DEF-IN,36.19626600,-94.18327000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,137,8,32,137,Ping,Completed
2025-02-24 18:10:28.142,Day1-TMO-MNO-DEF-IN,36.19626600,-94.18327000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,77,9,32,77,Ping,Completed
2025-02-24 18:10:29.150,Day1-TMO-MNO-DEF-IN,36.19626600,-94.18327000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,84,10,32,83.9,Ping,Completed
2025-02-24 18:10:42.031,Day1-TMO-MNO-DEF-IN,36.19626300,-94.18326300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,92,1,32,92.4,Ping,Completed
2025-02-24 18:10:43.073,Day1-TMO-MNO-DEF-IN,36.19625800,-94.18328800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,135,2,32,135,Ping,Completed
2025-02-24 18:10:44.018,Day1-TMO-MNO-DEF-IN,36.19625800,-94.18328800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,79,3,32,79,Ping,Completed
2025-02-24 18:10:45.020,Day1-TMO-MNO-DEF-IN,36.19625400,-94.18329700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,81,4,32,81.3,Ping,Completed
2025-02-24 18:10:46.027,Day1-TMO-MNO-DEF-IN,36.19625000,-94.18330800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,88,5,32,87.7,Ping,Completed
2025-02-24 18:10:47.051,Day1-TMO-MNO-DEF-IN,36.19623900,-94.18331000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,110,6,32,110,Ping,Completed
2025-02-24 18:10:48.004,Day1-TMO-MNO-DEF-IN,36.19623400,-94.18331100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,61,7,32,60.6,Ping,Completed
2025-02-24 18:10:49.027,Day1-TMO-MNO-DEF-IN,36.19622500,-94.18330600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,86,8,32,86.1,Ping,Completed
2025-02-24 18:10:50.030,Day1-TMO-MNO-DEF-IN,36.19621800,-94.18330800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,89,9,32,89.4,Ping,Completed
2025-02-24 18:10:51.073,Day1-TMO-MNO-DEF-IN,36.19621000,-94.18331200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,132,10,32,132,Ping,Completed
2025-02-24 18:11:14.060,Day1-TMO-MNO-DEF-IN,36.19625700,-94.18341200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,142,1,32,142,Ping,Completed
2025-02-24 18:11:15.000,Day1-TMO-MNO-DEF-IN,36.19625700,-94.18341200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,81,2,32,81.3,Ping,Completed
2025-02-24 18:11:16.071,Day1-TMO-MNO-DEF-IN,36.19625800,-94.18350900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,150,3,32,150,Ping,Completed
2025-02-24 18:11:17.086,Day1-TMO-MNO-DEF-IN,36.19625000,-94.18352800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,165,4,32,165,Ping,Completed
2025-02-24 18:11:18.030,Day1-TMO-MNO-DEF-IN,36.19623700,-94.18353600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,108,5,32,108,Ping,Completed
2025-02-24 18:11:19.135,Day1-TMO-MNO-DEF-IN,36.19621500,-94.18356700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,211,6,32,211,Ping,Completed
2025-02-24 18:11:19.990,Day1-TMO-MNO-DEF-IN,36.19621500,-94.18356700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,68,7,32,67.7,Ping,Completed
2025-02-24 18:11:21.047,Day1-TMO-MNO-DEF-IN,36.19621700,-94.18359100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,124,8,32,124,Ping,Completed
2025-02-24 18:11:22.180,Day1-TMO-MNO-DEF-IN,36.19621200,-94.18361800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,256,9,32,256,Ping,Completed
2025-02-24 18:11:23.154,Day1-TMO-MNO-DEF-IN,36.19620600,-94.18362300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,230,10,32,230,Ping,Completed
2025-02-24 18:11:36.191,Day1-TMO-MNO-DEF-IN,36.19626500,-94.18365200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,127,1,32,127,Ping,Completed
2025-02-24 18:11:37.168,Day1-TMO-MNO-DEF-IN,36.19628200,-94.18365300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,104,2,32,104,Ping,Completed
2025-02-24 18:11:38.273,Day1-TMO-MNO-DEF-IN,36.19629400,-94.18365600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,208,3,32,208,Ping,Completed
2025-02-24 18:11:39.147,Day1-TMO-MNO-DEF-IN,36.19630300,-94.18366300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,80,4,32,80.2,Ping,Completed
2025-02-24 18:11:40.150,Day1-TMO-MNO-DEF-IN,36.19631300,-94.18367000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,82,5,32,81.9,Ping,Completed
2025-02-24 18:11:41.158,Day1-TMO-MNO-DEF-IN,36.19631600,-94.18370800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,88,6,32,88.5,Ping,Completed
2025-02-24 18:11:42.200,Day1-TMO-MNO-DEF-IN,36.19631300,-94.18372200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,129,7,32,129,Ping,Completed
2025-02-24 18:11:43.156,Day1-TMO-MNO-DEF-IN,36.19631400,-94.18372600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,83,8,32,83.4,Ping,Completed
2025-02-24 18:11:44.301,Day1-TMO-MNO-DEF-IN,36.19631300,-94.18374100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,224,9,32,224,Ping,Completed
2025-02-24 18:11:45.150,Day1-TMO-MNO-DEF-IN,36.19631200,-94.18374600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,75,10,32,74.9,Ping,Completed
2025-02-24 18:12:17.064,Day1-TMO-MNO-DEF-IN,36.19628000,-94.18390800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,52,1,32,51.8,Ping,Completed
2025-02-24 18:12:18.072,Day1-TMO-MNO-DEF-IN,36.19628300,-94.18390800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,2,32,57.5,Ping,Completed
2025-02-24 18:12:19.066,Day1-TMO-MNO-DEF-IN,36.19628100,-94.18391200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,51,3,32,50.8,Ping,Completed
2025-02-24 18:12:20.086,Day1-TMO-MNO-DEF-IN,36.19628600,-94.18391300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,70,4,32,69.7,Ping,Completed
2025-02-24 18:12:21.078,Day1-TMO-MNO-DEF-IN,36.19628500,-94.18391600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,61,5,32,61.2,Ping,Completed
2025-02-24 18:12:22.073,Day1-TMO-MNO-DEF-IN,36.19628400,-94.18391800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,6,32,55.2,Ping,Completed
2025-02-24 18:12:23.086,Day1-TMO-MNO-DEF-IN,36.19628300,-94.18392000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,63,7,32,63.2,Ping,Completed
2025-02-24 18:12:24.069,Day1-TMO-MNO-DEF-IN,36.19628300,-94.18392100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,47,8,32,46.8,Ping,Completed
2025-02-24 18:12:25.080,Day1-TMO-MNO-DEF-IN,36.19628200,-94.18392900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,9,32,56.5,Ping,Completed
2025-02-24 18:12:26.091,Day1-TMO-MNO-DEF-IN,36.19628100,-94.18393400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,10,32,63.5,Ping,Completed
2025-02-24 18:12:58.210,Day1-TMO-MNO-DEF-IN,36.19637900,-94.18418900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,134,1,32,134,Ping,Completed
2025-02-24 18:12:59.163,Day1-TMO-MNO-DEF-IN,36.19637600,-94.18419600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,87,2,32,86.6,Ping,Completed
2025-02-24 18:13:00.161,Day1-TMO-MNO-DEF-IN,36.19637500,-94.18419600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,84,3,32,84.2,Ping,Completed
2025-02-24 18:13:01.164,Day1-TMO-MNO-DEF-IN,36.19637700,-94.18419700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,86,4,32,85.7,Ping,Completed
2025-02-24 18:13:02.206,Day1-TMO-MNO-DEF-IN,36.19638300,-94.18423600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,126,5,32,126,Ping,Completed
2025-02-24 18:13:03.217,Day1-TMO-MNO-DEF-IN,36.19637700,-94.18423600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,137,6,32,137,Ping,Completed
2025-02-24 18:13:04.179,Day1-TMO-MNO-DEF-IN,36.19639100,-94.18425300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,97,7,32,97.2,Ping,Completed
2025-02-24 18:13:05.197,Day1-TMO-MNO-DEF-IN,36.19640200,-94.18425700,QualiPoc_083101,LTE,8.8.8.8,ICMP,115,8,32,115,Ping,Completed
2025-02-24 18:13:06.235,Day1-TMO-MNO-DEF-IN,36.19638200,-94.18426200,QualiPoc_083101,LTE,8.8.8.8,ICMP,150,9,32,150,Ping,Completed
2025-02-24 18:13:07.204,Day1-TMO-MNO-DEF-IN,36.19637100,-94.18430700,QualiPoc_083101,LTE,8.8.8.8,ICMP,118,10,32,118,Ping,Completed
2025-02-24 18:13:20.018,Day1-TMO-MNO-DEF-IN,36.19640200,-94.18445500,QualiPoc_083101,LTE,8.8.8.8,ICMP,112,1,32,112,Ping,Completed
2025-02-24 18:13:20.996,Day1-TMO-MNO-DEF-IN,36.19639900,-94.18444300,QualiPoc_083101,LTE,8.8.8.8,ICMP,91,2,32,91.2,Ping,Completed
2025-02-24 18:13:22.040,Day1-TMO-MNO-DEF-IN,36.19639500,-94.18442500,QualiPoc_083101,LTE,8.8.8.8,ICMP,133,3,32,133,Ping,Completed
2025-02-24 18:13:23.006,Day1-TMO-MNO-DEF-IN,36.19638800,-94.18441900,QualiPoc_083101,LTE,8.8.8.8,ICMP,100,4,32,99.6,Ping,Completed
2025-02-24 18:13:23.998,Day1-TMO-MNO-DEF-IN,36.19637400,-94.18439400,QualiPoc_083101,LTE,8.8.8.8,ICMP,91,5,32,91.3,Ping,Completed
2025-02-24 18:13:25.002,Day1-TMO-MNO-DEF-IN,36.19636300,-94.18438100,QualiPoc_083101,LTE,8.8.8.8,ICMP,93,6,32,93.4,Ping,Completed
2025-02-24 18:13:26.017,Day1-TMO-MNO-DEF-IN,36.19636000,-94.18437100,QualiPoc_083101,LTE,8.8.8.8,ICMP,109,7,32,109,Ping,Completed
2025-02-24 18:13:27.043,Day1-TMO-MNO-DEF-IN,36.19635900,-94.18435900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,133,8,32,133,Ping,Completed
2025-02-24 18:13:28.017,Day1-TMO-MNO-DEF-IN,36.19636900,-94.18436300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,108,9,32,108,Ping,Completed
2025-02-24 18:13:29.268,Day1-TMO-MNO-DEF-IN,36.19636900,-94.18436200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,358,10,32,358,Ping,Completed
2025-02-24 18:14:01.778,Day1-TMO-MNO-DEF-IN,36.19640300,-94.18440800,QualiPoc_083101,LTE,8.8.8.8,ICMP,99,1,32,98.8,Ping,Completed
2025-02-24 18:14:02.795,Day1-TMO-MNO-DEF-IN,36.19640700,-94.18441100,QualiPoc_083101,LTE,8.8.8.8,ICMP,115,2,32,115,Ping,Completed
2025-02-24 18:14:03.764,Day1-TMO-MNO-DEF-IN,36.19640900,-94.18441300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,83,3,32,83.2,Ping,Completed
2025-02-24 18:14:04.768,Day1-TMO-MNO-DEF-IN,36.19641000,-94.18441400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,85,4,32,85,Ping,Completed
2025-02-24 18:14:05.764,Day1-TMO-MNO-DEF-IN,36.19641000,-94.18441400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,81,5,32,81,Ping,Completed
2025-02-24 18:14:07.040,Day1-TMO-MNO-DEF-IN,36.19640900,-94.18441400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,355,6,32,355,Ping,Completed
2025-02-24 18:14:07.758,Day1-TMO-MNO-DEF-IN,36.19640900,-94.18441600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,74,7,32,73.9,Ping,Completed
2025-02-24 18:14:08.760,Day1-TMO-MNO-DEF-IN,36.19640800,-94.18441200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,75,8,32,75.1,Ping,Completed
2025-02-24 18:14:09.759,Day1-TMO-MNO-DEF-IN,36.19640800,-94.18441000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,72,9,32,72.1,Ping,Completed
2025-02-24 18:14:10.775,Day1-TMO-MNO-DEF-IN,36.19640800,-94.18441000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,88,10,32,88.4,Ping,Completed
2025-02-24 18:14:33.567,Day1-TMO-MNO-DEF-IN,36.19639600,-94.18441000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,443,1,32,443,Ping,Failed
2025-02-24 18:14:37.582,Day1-TMO-MNO-DEF-IN,36.19638300,-94.18440700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,3457,2,32,3457,Ping,Failed
2025-02-24 18:14:37.691,Day1-TMO-MNO-DEF-IN,36.19638300,-94.18440700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,512,5,32,512,Ping,Failed
2025-02-24 18:14:38.267,Day1-TMO-MNO-DEF-IN,36.19638300,-94.18440700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,87,6,32,86.9,Ping,Failed
2025-02-24 18:14:39.265,Day1-TMO-MNO-DEF-IN,36.19638300,-94.18440700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,84,7,32,84.2,Ping,Failed
2025-02-24 18:14:40.277,Day1-TMO-MNO-DEF-IN,36.19637900,-94.18441100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,95,8,32,94.9,Ping,Failed
2025-02-24 18:14:41.304,Day1-TMO-MNO-DEF-IN,36.19637700,-94.18441200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,121,9,32,121,Ping,Failed
2025-02-24 18:14:42.287,Day1-TMO-MNO-DEF-IN,36.19637600,-94.18441200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,102,10,32,102,Ping,Failed
2025-02-24 18:14:49.108,Day1-TMO-MNO-DEF-IN,36.19636500,-94.18441600,QualiPoc_083101,LTE,8.8.8.8,ICMP,,3,32,,Ping,Failed
2025-02-24 18:14:49.108,Day1-TMO-MNO-DEF-IN,36.19636500,-94.18441600,QualiPoc_083101,LTE,8.8.8.8,ICMP,,4,32,,Ping,Failed
2025-02-24 18:15:12.287,Day1-TMO-MNO-DEF-IN,36.19628500,-94.18428000,QualiPoc_083101,LTE,8.8.8.8,ICMP,105,1,32,105,Ping,Completed
2025-02-24 18:15:13.257,Day1-TMO-MNO-DEF-IN,36.19626700,-94.18427900,QualiPoc_083101,LTE,8.8.8.8,ICMP,73,2,32,73.3,Ping,Completed
2025-02-24 18:15:14.271,Day1-TMO-MNO-DEF-IN,36.19625500,-94.18427400,QualiPoc_083101,LTE,8.8.8.8,ICMP,86,3,32,86.1,Ping,Completed
2025-02-24 18:15:15.269,Day1-TMO-MNO-DEF-IN,36.19624800,-94.18426700,QualiPoc_083101,LTE,8.8.8.8,ICMP,82,4,32,82.3,Ping,Completed
2025-02-24 18:15:16.272,Day1-TMO-MNO-DEF-IN,36.19625100,-94.18427200,QualiPoc_083101,LTE,8.8.8.8,ICMP,84,5,32,83.6,Ping,Completed
2025-02-24 18:15:17.263,Day1-TMO-MNO-DEF-IN,36.19625800,-94.18427300,QualiPoc_083101,LTE,8.8.8.8,ICMP,73,6,32,72.7,Ping,Completed
2025-02-24 18:15:18.271,Day1-TMO-MNO-DEF-IN,36.19626200,-94.18427200,QualiPoc_083101,LTE,8.8.8.8,ICMP,80,7,32,79.7,Ping,Completed
2025-02-24 18:15:19.263,Day1-TMO-MNO-DEF-IN,36.19627000,-94.18427300,QualiPoc_083101,LTE,8.8.8.8,ICMP,71,8,32,71,Ping,Completed
2025-02-24 18:15:20.265,Day1-TMO-MNO-DEF-IN,36.19627700,-94.18426600,QualiPoc_083101,LTE,8.8.8.8,ICMP,71,9,32,71.3,Ping,Completed
2025-02-24 18:15:21.281,Day1-TMO-MNO-DEF-IN,36.19628500,-94.18426100,QualiPoc_083101,LTE,8.8.8.8,ICMP,85,10,32,85.4,Ping,Completed
2025-02-24 18:15:53.037,Day1-TMO-MNO-DEF-IN,36.19604800,-94.18397900,QualiPoc_083101,LTE CA,8.8.8.8,ICMP,92,1,32,92.4,Ping,Completed
2025-02-24 18:15:54.025,Day1-TMO-MNO-DEF-IN,36.19610300,-94.18396100,QualiPoc_083101,LTE,8.8.8.8,ICMP,80,2,32,79.8,Ping,Completed
2025-02-24 18:15:55.033,Day1-TMO-MNO-DEF-IN,36.19611600,-94.18395500,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,87,3,32,87.4,Ping,Completed
2025-02-24 18:15:56.014,Day1-TMO-MNO-DEF-IN,36.19613300,-94.18393600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,69,4,32,69.3,Ping,Completed
2025-02-24 18:15:57.014,Day1-TMO-MNO-DEF-IN,36.19615000,-94.18390800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,69,5,32,68.9,Ping,Completed
2025-02-24 18:15:58.020,Day1-TMO-MNO-DEF-IN,36.19618500,-94.18387800,QualiPoc_083101,LTE,8.8.8.8,ICMP,75,6,32,74.9,Ping,Completed
2025-02-24 18:15:59.026,Day1-TMO-MNO-DEF-IN,36.19620400,-94.18386000,QualiPoc_083101,LTE,8.8.8.8,ICMP,80,7,32,80.2,Ping,Completed
2025-02-24 18:16:00.018,Day1-TMO-MNO-DEF-IN,36.19623700,-94.18383800,QualiPoc_083101,LTE,8.8.8.8,ICMP,72,8,32,71.5,Ping,Completed
2025-02-24 18:16:01.029,Day1-TMO-MNO-DEF-IN,36.19625600,-94.18383300,QualiPoc_083101,LTE,8.8.8.8,ICMP,82,9,32,81.6,Ping,Completed
2025-02-24 18:16:02.031,Day1-TMO-MNO-DEF-IN,36.19626400,-94.18379700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,84,10,32,83.8,Ping,Completed
